3.915915000000000000e+05
3.105316500000000000e+06
5.292606875000000000e+05
3.038268437500000000e+05
3.593885750000000000e+06
4.882281250000000000e+05
1.885057500000000000e+06
2.609700000000000000e+05
3.203040312500000000e+05
4.773850625000000000e+05
4.018684375000000000e+05
4.166469062500000000e+05
1.595619000000000000e+06
7.673853125000000000e+05
2.450726406250000000e+05
6.992293125000000000e+05
3.898216250000000000e+05
3.506202500000000000e+05
3.204423750000000000e+05
3.350919375000000000e+05
2.644082250000000000e+06
7.682518750000000000e+05
7.761151250000000000e+05
4.885555000000000000e+05
6.174416250000000000e+05
5.344713125000000000e+05
3.205945000000000000e+06
5.184240625000000000e+05
3.406509375000000000e+05
8.351127500000000000e+05
4.867711875000000000e+05
5.510375000000000000e+05
3.394093437500000000e+05
3.406802187500000000e+05
5.246760625000000000e+05
2.026699250000000000e+06
2.480969000000000000e+06
2.973290312500000000e+05
5.866186250000000000e+05
3.633039375000000000e+05
4.609097187500000000e+05
2.070877000000000000e+06
7.767095000000000000e+05
4.447431875000000000e+05
4.956688437500000000e+05
2.483392500000000000e+06
4.973313125000000000e+05
5.785621875000000000e+05
7.238774375000000000e+05
4.045330000000000000e+05
7.755206250000000000e+05
5.336866250000000000e+05
7.308570000000000000e+05
3.784038125000000000e+05
4.965000625000000000e+05
6.164986875000000000e+05
5.262686250000000000e+05
4.036104375000000000e+05
2.919287812500000000e+05
3.901481562500000000e+05
4.493178750000000000e+05
5.226063125000000000e+05
5.318780625000000000e+05
8.079938750000000000e+05
3.798805000000000000e+05
3.780776250000000000e+06
3.936943750000000000e+05
5.188909062500000000e+05
8.041315000000000000e+05
4.040320625000000000e+05
5.231359687500000000e+05
7.733861250000000000e+05
