4.88E+00
9.24E-01
1.31E-01
8.82E-01
5.60E-01
2.02E+00
9.78E-02
8.36E-01
8.11E+00
1.95E+00
6.72E-01
1.69E+00
2.40E+00
9.74E-01
9.99E-01
1.14E+00
8.94E-01
4.64E-01
9.74E-02
9.74E-01
1.47E-01
1.67E-01
5.55E-01
6.72E-01
1.22E+00
1.57E+00
8.16E-01
1.31E-01
4.93E-03
2.13E-02
5.99E-01
1.34E+00
1.77E-01
4.74E-01
1.69E+00
1.33E-01
5.81E-01
1.64E+00
1.44E+00
6.62E-01
1.15E+00
3.78E-01
4.09E-01
9.20E-01
4.22E-01
1.90E-01
1.69E+00
8.07E+00
7.69E-01
1.53E+00
4.93E-03
2.82E-01
2.17E-01
7.36E+00
1.27E-01
5.02E-01
9.01E-01
3.75E-01
1.46E-01
7.19E-01
1.84E+00
3.96E-01
2.02E+00
8.46E-01
6.63E-01
2.21E+00
2.40E+00
5.02E-01
2.13E-01
9.00E-01
6.97E-01
2.07E+00
8.80E-01
5.55E-01
3.78E-01
1.31E-01
3.36E-01
5.60E-01
5.87E-01
5.57E-01
6.21E-01
1.04E+00
6.99E+00
6.68E+00
9.74E-02
6.04E-01
1.22E+00
1.07E+00
1.07E+00
2.07E-01
1.47E-01
1.82E+00
5.08E-02
3.05E-01
2.07E-01
9.74E-02
1.90E-01
1.09E+00
1.96E-01
1.07E+00
1.14E+00
